48         STGLEN    MQ_NAMELIST_NAME_LENGTH
48         STGLEN    MQ_OBJECT_NAME_LENGTH
48         STGLEN    MQ_PROCESS_NAME_LENGTH
48         STGLEN    MQ_Q_MGR_IDENTIFIER_LENGTH
48         STGLEN    MQ_Q_MGR_NAME_LENGTH
48         STGLEN    MQ_Q_NAME_LENGTH
49         MQIA      MQIA_LOCAL_EVENT
50         MQIA      MQIA_REMOTE_EVENT
52         MQIA      MQIA_START_STOP_EVENT
53         MQIA      MQIA_PERFORMANCE_EVENT
54         MQIA      MQIA_Q_SERVICE_INTERVAL
55         MQIA      MQIA_CHANNEL_AUTO_DEF
56         MQIA      MQIA_CHANNEL_AUTO_DEF_EVENT
57         MQIA      MQIA_INDEX_TYPE
58         MQIA      MQIA_CLUSTER_WORKLOAD_LENGTH
59         MQIA      MQIA_CLUSTER_Q_TYPE
60         MQCMD     MQCMD_DELETE_PUBLICATION
60         MQIA      MQIA_ARCHIVE
61         MQCMD     MQCMD_DEREGISTER_PUBLISHER
61         MQIA      MQIA_DEF_BIND
62         MQCMD     MQCMD_DEREGISTER_SUBSCRIBER
63         MQCMD     MQCMD_PUBLISH
63         MQIA      MQIA_QSG_DISP
64         MQCMD     MQCMD_REGISTER_PUBLISHER
64         MQIA      MQIA_INTRA_GROUP_QUEUING
64         STGLEN    MQ_CHANNEL_DESC_LENGTH
64         STGLEN    MQ_MAX_MCA_USER_ID_LENGTH
64         STGLEN    MQ_NAMELIST_DESC_LENGTH
64         STGLEN    MQ_PROCESS_DESC_LENGTH
64         STGLEN    MQ_Q_DESC_LENGTH
64         STGLEN    MQ_Q_MGR_DESC_LENGTH
64         STGLEN    MQ_TP_NAME_LENGTH
64         STGLEN    MQ_TRIGGER_DATA_LENGTH
65         MQCMD     MQCMD_REGISTER_SUBSCRIBER
65         MQIA      MQIA_IGQ_PUT_AUTHORITY
65         MQIA      MQIA_LAST_USED
66         MQCMD     MQCMD_REQUEST_UPDATE
67         MQCMD     MQCMD_BROKER_INTERNAL
70         MQCMD     MQCMD_INQUIRE_CLUSTER_Q_MGR
71         MQCMD     MQCMD_RESUME_Q_MGR_CLUSTER
72         MQCMD     MQCMD_SUSPEND_Q_MGR_CLUSTER
73         MQCMD     MQCMD_REFRESH_CLUSTER
74         MQCMD     MQCMD_RESET_CLUSTER
78         MQCMD     MQCMD_REFRESH_SECURITY
128        STGLEN    MQ_CONN_TAG_LENGTH
128        STGLEN    MQ_MAX_EXIT_NAME_LENGTH
128        STGLEN    MQ_PROCESS_ENV_DATA_LENGTH
128        STGLEN    MQ_PROCESS_USER_DATA_LENGTH
256        STGLEN    MQ_PROCESS_APPL_ID_LENGTH
264        STGLEN    MQ_CONN_NAME_LENGTH
999        STGLEN    MQ_TOTAL_EXIT_DATA_LENGTH
999        STGLEN    MQ_TOTAL_EXIT_NAME_LENGTH
1001       MQCA      MQIACF_FIRST
1001       MQCA      MQIACF_Q_MGR_ATTRS
1001       MQOT      MQOT_ALL
1002       MQCA      MQIACF_Q_ATTRS
1002       MQOT      MQOT_ALIAS_Q
1003       MQCA      MQIACF_PROCESS_ATTRS
1003       MQOT      MQOT_MODEL_Q
1004       MQCA      MQIACF_NAMELIST_ATTRS
1004       MQOT      MQOT_LOCAL_Q
1005       MQCA      MQIACF_FORCE
1005       MQOT      MQOT_REMOTE_Q
1006       MQCA      MQIACF_REPLACE
1007       MQCA      MQIACF_PURGE
1007       MQOT      MQOT_SENDER_CHANNEL
1008       MQCA      MQIACF_QUIESCE
1008       MQOT      MQOT_SERVER_CHANNEL
1009       MQCA      MQIACF_ALL
1009       MQOT      MQOT_REQUESTER_CHANNEL
1010       MQOT      MQOT_RECEIVER_CHANNEL
1011       MQOT      MQOT_CURRENT_CHANNEL
1012       MQCA      MQIACF_PARAMETER_ID
1012       MQOT      MQOT_SAVED_CHANNEL
1013       MQCA      MQIACF_ERROR_ID
1013       MQCA      MQIACF_ERROR_IDENTIFIER
1013       MQOT      MQOT_SVRCONN_CHANNEL
1014       MQCA      MQIACF_SELECTOR
1014       MQOT      MQOT_CLNTCONN_CHANNEL
